REG_ANS,Razão Social,Qt_Beneficiários,Modalidade,Ano,IDSS,IDAS,IDEF,IDEO,IDGA,IDGR,IDQS,IDSB,IDSM,Uniodonto,Qt_Beneficiários_antigo
403636,PREVINA ODONTOLOGIA LTDA,2792,Odontologia de Grupo,2017,0.6031,,,,0.6490,0.9788,0.8740,,0.6970,NÃO,10986
403636,PREVINA ODONTOLOGIA LTDA,3019,Odontologia de Grupo,2018,0.6579,,,,0.5000,0.9507,1.0000,,0.8756,NÃO,11738
403636,PREVINA ODONTOLOGIA LTDA,2808,Odontologia de Grupo,2019,0.6915,,,,0.6000,0.9432,1.0000,,0.9900,NÃO,11828
403636,PREVINA ODONTOLOGIA LTDA,2944,Odontologia de Grupo,2020,0.6560,,,,0.5000,0.7407,1.0000,,0.9394,NÃO,11640
403636,PREVINA ODONTOLOGIA LTDA,2933,Odontologia de Grupo,2021,0.6633,,,,0.8980,0.4390,1.0000,,0.9750,NÃO,11623
403636,PREVINA ODONTOLOGIA LTDA,3047,Odontologia de Grupo,2022,0.5703,,,,0.8510,0.9480,1.0000,,0.5000,NÃO,12001
403636,PREVINA ODONTOLOGIA LTDA,3203,Odontologia de Grupo,2023,,,,,,,,,,NÃO,12647
403636,PREVINA ODONTOLOGIA LTDA,3323,Odontologia de Grupo,2024,0.6506,,,,0.1100,0.8906,1.0000,,0.8708,NÃO,13129
403636,PREVINA ODONTOLOGIA LTDA,3333,Odontologia de Grupo,2025,0.1808,,,,0.0000,0.3601,0.0000,,0.4827,NÃO,10016
403784,CONVIMED SAÚDE LTDA,1,,2011,,,,,,,,,,NÃO,3
403784,CONVIMED SAÚDE LTDA,1,,2012,,,,,,,,,,NÃO,4
403784,CONVIMED SAÚDE LTDA,1,,2013,,,,,,,,,,NÃO,4
403784,CONVIMED SAÚDE LTDA,1,,2014,,,,,,,,,,NÃO,4
403784,CONVIMED SAÚDE LTDA,0,,2015,,,,,,,,,,NÃO,3
403784,CONVIMED SAÚDE LTDA,0,,2016,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2017,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2018,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2019,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2020,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2021,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2022,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2023,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2024,,,,,,,,,,NÃO,0
403784,CONVIMED SAÚDE LTDA,0,,2025,,,,,,,,,,NÃO,0
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,2866,Odontologia de Grupo,2011,,,,,,,,,,NÃO,8026
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3581,Odontologia de Grupo,2012,,,,,,,,,,NÃO,13189
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,4220,Odontologia de Grupo,2013,,,,,,,,,,NÃO,16219
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,5348,Odontologia de Grupo,2014,,,,,,,,,,NÃO,19159
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3355,Odontologia de Grupo,2015,,,,,,,,,,NÃO,14161
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,2960,Odontologia de Grupo,2016,,,,,,,,,,NÃO,13855
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3605,Odontologia de Grupo,2017,0.8528,,,,0.8461,0.6983,1.0000,,0.8670,NÃO,13502
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,4183,Odontologia de Grupo,2018,0.6029,,,,0.2262,0.8503,0.5000,,1.0000,NÃO,15310
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,4092,Odontologia de Grupo,2019,0.6940,,,,0.2217,0.2753,1.0000,,1.0000,NÃO,15525
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3640,Odontologia de Grupo,2020,0.7813,,,,0.3824,0.6966,1.0000,,0.9900,NÃO,14552
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3100,Odontologia de Grupo,2021,0.6210,,,,0.1799,0.7076,1.0000,,0.6541,NÃO,13265
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,3211,Odontologia de Grupo,2022,0.7138,,,,0.1928,0.7099,1.0000,,0.9500,NÃO,12185
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,4881,Odontologia de Grupo,2023,0.5977,,,,0.2173,0.8250,1.0000,,0.5000,NÃO,17589
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,5605,Odontologia de Grupo,2024,0.6472,,,,0.6160,0.3516,1.0000,,0.9785,NÃO,21687
403865,SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP,5929,Odontologia de Grupo,2025,0.7444,,,,0.3630,0.3554,1.0000,,1.0000,NÃO,17641
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,4345,,2011,,,,,,,,,,NÃO,13023
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,500,,2012,,,,,,,,,,NÃO,1956
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2013,,,,,,,,,,NÃO,1054
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2014,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2015,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2016,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2017,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2018,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2019,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2020,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2021,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2022,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2023,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2024,,,,,,,,,,NÃO,0
403873,SISTEMA ODONTOLOGICO INTEGRADO LTDA.,0,,2025,,,,,,,,,,NÃO,0
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA - EM LIQ,283858,Medicina de Grupo,2011,,,,,,,,,,NÃO,786916
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,327333,Medicina de Grupo,2012,0.7479,1.0000,0.6256,0.6862,,,,0.4275,,NÃO,1299600
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,252664,Medicina de Grupo,2013,0.7316,1.0000,0.7329,0.6634,,,,0.2617,,NÃO,1165518
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,124511,Medicina de Grupo,2014,0.6064,0.9843,0.1472,0.6770,,,,0.2392,,NÃO,638489
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,208448,Medicina de Grupo,2015,0.7140,0.9571,0.7134,0.6519,,,,0.2906,,NÃO,883095
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,202074,Medicina de Grupo,2016,0.8274,,,,0.8452,0.8668,0.9680,,0.6298,NÃO,785381
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,185526,Medicina de Grupo,2017,0.7320,,,,0.6582,1.0000,1.0000,,0.2700,NÃO,768623
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,66879,Medicina de Grupo,2018,0.6441,,,,0.4301,0.9238,0.9806,,0.4285,NÃO,606065
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,200253,Medicina de Grupo,2019,0.6124,,,,0.5616,0.9345,0.8099,,0.3583,NÃO,771729
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,125349,Medicina de Grupo,2020,0.5952,,,,0.5789,0.9668,0.7496,,0.3333,NÃO,710551
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,188569,Medicina de Grupo,2021,0.5844,,,,0.5658,0.9591,0.7293,,0.3333,NÃO,639812
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,215961,Medicina de Grupo,2022,0.7164,,,,0.5791,0.9509,0.6778,,0.8142,NÃO,825669
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,136574,Medicina de Grupo,2023,0.5231,,,,0.4261,0.9947,0.5576,,0.4285,NÃO,797619
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,104795,Medicina de Grupo,2024,0.5017,,,,0.3928,0.9521,0.4949,,0.4673,NÃO,478248
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA - EM LIQ,0,Medicina de Grupo,2025,,,,,,,,,,NÃO,70738
403997,UNIODONTO RIO BRANCO - ACRE,2831,Cooperativa Odontológica,2011,,,,,,,,,,SIM,8479
403997,UNIODONTO RIO BRANCO - ACRE,3032,Cooperativa Odontológica,2012,0.8747,0.7830,0.9335,0.9487,,,,0.9252,,SIM,11702
403997,UNIODONTO RIO BRANCO - ACRE,3464,Cooperativa Odontológica,2013,0.8594,0.7648,0.9577,0.8617,,,,0.9477,,SIM,13171
403997,UNIODONTO RIO BRANCO - ACRE,3502,Cooperativa Odontológica,2014,0.8631,0.7571,0.9378,0.8830,,,,0.9807,,SIM,14331
403997,UNIODONTO RIO BRANCO - ACRE,3568,Cooperativa Odontológica,2015,0.8749,0.7556,1.0000,0.8851,,,,0.9781,,SIM,14166
403997,UNIODONTO RIO BRANCO - ACRE,3842,Cooperativa Odontológica,2016,0.9738,,,,1.0000,0.9123,1.0000,,0.9830,SIM,14978
403997,UNIODONTO RIO BRANCO - ACRE,4070,Cooperativa Odontológica,2017,0.9985,,,,1.0000,1.0000,1.0000,,0.9940,SIM,15705
403997,UNIODONTO RIO BRANCO - ACRE,4227,Cooperativa Odontológica,2018,0.8212,,,,0.4833,0.8997,0.9642,,0.9900,SIM,16552
403997,UNIODONTO RIO BRANCO - ACRE,4229,Cooperativa Odontológica,2019,0.7983,,,,0.5000,0.7666,0.9155,,0.9900,SIM,16839
403997,UNIODONTO RIO BRANCO - ACRE,4119,Cooperativa Odontológica,2020,0.9033,,,,0.8406,0.7761,0.9217,,0.9900,SIM,16597
403997,UNIODONTO RIO BRANCO - ACRE,3940,Cooperativa Odontológica,2021,0.9174,,,,0.7446,0.9777,1.0000,,0.9875,SIM,15882
403997,UNIODONTO RIO BRANCO - ACRE,4057,Cooperativa Odontológica,2022,0.9091,,,,0.7501,0.9801,0.9786,,0.9750,SIM,15799
403997,UNIODONTO RIO BRANCO - ACRE,4188,Cooperativa Odontológica,2023,0.9123,,,,0.7576,1.0000,0.9751,,0.9750,SIM,16671
403997,UNIODONTO RIO BRANCO - ACRE,5008,Cooperativa Odontológica,2024,0.9080,,,,0.9164,0.9871,0.8634,,0.9178,SIM,18260
403997,UNIODONTO RIO BRANCO - ACRE,5272,Cooperativa Odontológica,2025,0.9366,,,,0.9194,1.0000,0.9407,,0.9285,SIM,15571
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,992,Odontologia de Grupo,2011,,,,,,,,,,NÃO,2940
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,779,Odontologia de Grupo,2012,0.6147,0.4016,0.8525,0.4177,,,,1.0000,,NÃO,3730
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2013,,,,,,,,,,NÃO,704
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2014,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2015,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
404225,COTAR CLÍNICA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,3213,,2011,,,,,,,,,,NÃO,9512
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,3487,,2012,,,,,,,,,,NÃO,13622
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2013,,,,,,,,,,NÃO,10533
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2014,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2015,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2016,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2017,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2018,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2019,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2020,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2021,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2022,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2023,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2024,,,,,,,,,,NÃO,0
404306,ODONTOPLAN ODONTOLOGIA PLANEJADA S/C LTDA,0,,2025,,,,,,,,,,NÃO,0
404365,O.S ODONTOLÓGICA LTDA.,6039,Odontologia de Grupo,2011,,,,,,,,,,NÃO,18461
404365,O.S ODONTOLÓGICA LTDA.,6305,Odontologia de Grupo,2012,0.5868,0.3686,0.5270,0.7319,,,,0.9379,,NÃO,24571
404365,O.S ODONTOLÓGICA LTDA.,7110,Odontologia de Grupo,2013,0.4006,0.0000,0.2864,0.7370,,,,0.9797,,NÃO,27183
404365,O.S ODONTOLÓGICA LTDA.,7907,Odontologia de Grupo,2014,0.6892,0.7407,0.2963,0.6704,,,,0.9979,,NÃO,30460
404365,O.S ODONTOLÓGICA LTDA.,8203,Odontologia de Grupo,2015,0.6003,0.7007,0.0000,0.6073,,,,0.9930,,NÃO,32414
404365,O.S ODONTOLÓGICA LTDA.,8412,Odontologia de Grupo,2016,0.2832,,,,0.2250,0.4556,0.0000,,0.4521,NÃO,33436
404365,O.S ODONTOLÓGICA LTDA.,8412,Odontologia de Grupo,2017,0.2833,,,,0.6500,0.8330,0.0000,,0.4000,NÃO,33648
404365,O.S ODONTOLÓGICA LTDA.,8412,Odontologia de Grupo,2018,,,,,,,,,,NÃO,33648
404365,O.S ODONTOLÓGICA LTDA.,8412,Odontologia de Grupo,2019,,,,,,,,,,NÃO,33648
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,8412
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
404365,O.S ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,6946,,2011,,,,,,,,,,NÃO,20838
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,6946,,2012,,,,,,,,,,NÃO,27784
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2013,,,,,,,,,,NÃO,13892
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2014,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2015,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2016,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2017,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2018,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2019,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2020,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2021,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2022,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2023,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2024,,,,,,,,,,NÃO,0
404594,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCI,0,,2025,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,2726,Odontologia de Grupo,2011,,,,,,,,,,NÃO,7816
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,3387,Odontologia de Grupo,2012,0.5055,0.6497,0.0000,0.2633,,,,0.9650,,NÃO,12350
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,3727,Odontologia de Grupo,2013,0.5482,0.6101,0.0000,0.5344,,,,0.9863,,NÃO,14631
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,3869,Odontologia de Grupo,2014,0.5743,0.6661,0.0000,0.5394,,,,0.9998,,NÃO,15288
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2015,0.5939,0.6577,0.0000,0.6666,,,,0.9874,,NÃO,3855
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
404748,SISTEMA ODONTOLOGICO DE SAUDE LTDA.,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
404772,ORION ODONTOLOGIA LTDA,66,Odontologia de Grupo,2011,,,,,,,,,,NÃO,181
404772,ORION ODONTOLOGIA  LTDA,68,Odontologia de Grupo,2012,0.6047,0.6788,0.6430,0.2261,,,,0.7970,,NÃO,271
404772,ORION ODONTOLOGIA  LTDA,68,Odontologia de Grupo,2013,0.6552,0.5696,0.8081,0.4805,,,,0.8482,,NÃO,272
404772,ORION ODONTOLOGIA  LTDA,68,Odontologia de Grupo,2014,0.6257,0.4616,0.7140,0.4916,,,,1.0000,,NÃO,272
404772,ORION ODONTOLOGIA  LTDA,56,Odontologia de Grupo,2015,0.6430,0.5600,0.6036,0.4916,,,,1.0000,,NÃO,257
404772,ORION ODONTOLOGIA  LTDA,112,Odontologia de Grupo,2016,0.6382,,,,0.2000,0.5892,0.8423,,0.9213,NÃO,931
404772,ORION ODONTOLOGIA  LTDA,140,Odontologia de Grupo,2017,0.8444,,,,0.8333,1.0000,0.8445,,0.7000,NÃO,488
404772,ORION ODONTOLOGIA LTDA,160,Odontologia de Grupo,2018,,,,,,,,,,NÃO,604
404772,ORION ODONTOLOGIA  LTDA,300,Odontologia de Grupo,2019,0.1900,,,,0.0000,0.4000,0.0000,,0.5000,NÃO,961
404772,ORION ODONTOLOGIA  LTDA,351,Odontologia de Grupo,2020,0.3600,,,,0.0000,0.6000,0.5000,,0.5000,NÃO,1312
404772,ORION ODONTOLOGIA  LTDA,2787,Odontologia de Grupo,2021,0.1846,,,,0.0000,0.3465,0.0000,,0.5000,NÃO,7085
404772,ORION ODONTOLOGIA  LTDA,3221,Odontologia de Grupo,2022,0.3326,,,,0.0000,0.3636,0.0000,,0.9875,NÃO,12157
404772,ORION ODONTOLOGIA  LTDA,3473,Odontologia de Grupo,2023,0.8842,,,,0.7142,0.7749,1.0000,,0.9750,NÃO,13436
404772,ORION ODONTOLOGIA  LTDA,3853,Odontologia de Grupo,2024,0.7794,,,,0.4224,0.7903,1.0000,,0.9121,NÃO,14914
404772,ORION ODONTOLOGIA LTDA,3823,Odontologia de Grupo,2025,0.7355,,,,0.2436,0.8000,1.0000,,0.9415,NÃO,11553
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,4305,Odontologia de Grupo,2011,,,,,,,,,,NÃO,12696
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,2605,Odontologia de Grupo,2012,0.8014,0.7063,0.7802,0.8310,,,,0.9833,,NÃO,13875
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,3188,Odontologia de Grupo,2013,0.8219,0.6858,0.9543,0.7889,,,,0.9947,,NÃO,11783
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,4140,Odontologia de Grupo,2014,0.8081,0.6772,0.8849,0.8016,,,,0.9997,,NÃO,15108
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,3302,Odontologia de Grupo,2015,0.8094,0.6914,0.9662,0.7006,,,,0.9974,,NÃO,13599
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,3457,Odontologia de Grupo,2016,0.9146,,,,1.0000,0.9130,0.8585,,0.8868,NÃO,13567
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,3902,Odontologia de Grupo,2017,0.9091,,,,0.9366,1.0000,1.0000,,0.7000,NÃO,15132
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,4318,Odontologia de Grupo,2018,0.6342,,,,0.4444,0.8897,0.8730,,0.5000,NÃO,16202
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,4483,Odontologia de Grupo,2019,0.7598,,,,0.4642,0.8598,0.8877,,0.8940,NÃO,17743
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5004,Odontologia de Grupo,2020,0.7663,,,,0.5190,0.9094,0.8313,,0.9008,NÃO,19080
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5448,Odontologia de Grupo,2021,0.8095,,,,0.6806,0.9873,0.7388,,0.9500,NÃO,21115
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5422,Odontologia de Grupo,2022,0.8624,,,,0.7682,0.5846,0.9615,,0.9500,NÃO,22020
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5350,Odontologia de Grupo,2023,0.8736,,,,0.7620,0.6000,1.0000,,0.9500,NÃO,21761
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5609,Odontologia de Grupo,2024,0.3167,,,,0.0000,0.4000,0.0000,,0.9226,NÃO,22192
404942,UNIFICAO DOS DENTISTAS DE ITUVERAVA LTDA,5620,Odontologia de Grupo,2025,0.3121,,,,0.0000,0.4000,0.0000,,0.9071,NÃO,16724
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,911,Odontologia de Grupo,2011,,,,,,,,,,NÃO,3493
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,183,Odontologia de Grupo,2012,0.5669,0.8141,0.0000,0.3750,,,,0.8313,,NÃO,732
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,183,Odontologia de Grupo,2013,0.2780,0.0000,0.0000,0.5412,,,,0.8491,,NÃO,732
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,183,Odontologia de Grupo,2014,0.7429,0.6915,0.6470,0.6842,,,,1.0000,,NÃO,732
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,183,Odontologia de Grupo,2015,0.7685,0.6594,0.9499,0.5741,,,,1.0000,,NÃO,732
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
405060,ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
